show_id,tmdb_id,tmdb_title,tmdb_original_title,tmdb_media_type,tmdb_release_date,imdb_rating,imdb_votes,tmdb_popularity,tmdb_original_language,tmdb_adult
s1435,622532,AAA ARENA TOUR 2016 - LEAP OVER -,AAA ARENA TOUR 2016 - LEAP OVER -,movie,2016-11-09,5.5,2,0.075,ja,FALSE
s1537,241258,Incarnate,Incarnate,movie,2016-12-01,5.448,585,1.1088,en,FALSE
s1541,340666,Nocturnal Animals,Nocturnal Animals,movie,2016-11-04,7.419,8093,2.945,en,FALSE
s1583,146198,Triple 9,Triple 9,movie,2016-02-19,6,2215,1.8939,en,FALSE
s1679,393562,Raman Raghav 2.0,रमन राघव २.०,movie,2016-06-24,7.024,124,1.8578,hi,FALSE
s1681,377213,Te3n,Te3n,movie,2016-06-10,6.868,102,1.8808,hi,FALSE
s1690,339419,Loving,Loving,movie,2016-11-04,6.7,947,1.5973,en,FALSE
s1730,413471,The Late Bloomer,The Late Bloomer,movie,2016-10-07,5.419,351,1.8048,en,FALSE
s1745,397093,The Beginning of Life,O Começo da Vida,movie,2016-05-05,7.3,22,0.30620000000000003,pt,FALSE
s1765,302401,Snowden,Snowden,movie,2016-09-15,7.106,4512,3.1635,en,FALSE
s1787,825623,The Great Illusion,La gran ilusión,movie,2016-05-20,2,1,1.7821,es,FALSE
s1839,291356,In a Valley of Violence,In a Valley of Violence,movie,2016-10-21,6.1,605,2.6552,en,FALSE
s1846,382322,Batman: The Killing Joke,Batman: The Killing Joke,movie,2016-07-24,6.614,1898,2.3916,en,FALSE
s1892,435792,A Chaster Marriage,El Değmemiş Aşk,movie,2016-09-09,4.833,12,0.2317,tr,FALSE
s1910,316152,Free State of Jones,Free State of Jones,movie,2016-06-24,6.77,1574,2.8553,en,FALSE
s1913,371645,Hunt for the Wilderpeople,Hunt for the Wilderpeople,movie,2016-03-31,7.652,2205,2.2941,en,FALSE
s1954,386591,My Mother's Wound,Annemin Yarası,movie,2016-03-03,6.7,42,2.0469,tr,FALSE
s1965,436356,High & Low The Movie,HiGH&LOW THE MOVIE,movie,2016-07-16,6.262,21,2.6496,ja,FALSE
s1968,451001,High & Low The Red Rain,HiGH&LOW THE RED RAIN,movie,2016-10-08,6.559,17,2.7263,ja,FALSE
s1970,505821,Road To High & Low,ROAD TO HiGH&LOW,movie,2016-05-07,5.3,9,2.463,ja,FALSE
s1976,394078,Santa Banta Pvt Ltd,Santa Banta Pvt Ltd,movie,2016-04-22,3.8,6,1.3755,hi,FALSE
s1998,10283,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,movie,1989-07-28,4.951,1161,3.7398,en,FALSE
s2026,740724,PhotoCopy,PhotoCopy,movie,2016-09-16,0,0,0.1221,en,FALSE
s2027,385453,Poshter Girl,Poshter Girl,movie,2016-02-12,8,3,0.7867,mr,FALSE
s2061,384487,Always Be My Maybe,Always Be My Maybe,movie,2016-02-24,6.6,14,1.8467,tl,FALSE
s2067,65249,ERASED,僕だけがいない街,tv,2016-01-08,8.478,1184,4.495,ja,FALSE
s2068,428142,Fate/Grand Order: First Order,Fate/Grand Order -First Order-,movie,2016-12-31,6.8,113,1.2899,ja,FALSE
s2093,318850,The Young Messiah,The Young Messiah,movie,2016-03-10,6.4,143,2.0638,en,FALSE
s2101,352179,Septembers of Shiraz,Septembers of Shiraz,movie,2015-09-15,5.879,103,2.0422,en,FALSE
s2139,339405,Christine,Christine,movie,2016-10-14,6.872,394,1.3188,en,FALSE
s2149,78861,The Governor,The Governor,tv,2016-07-27,6,2,0.7538,en,FALSE
s2196,731529,It's Her Day,It's Her Day,movie,2016-10-09,5.5,1,0.1839,en,FALSE
s2207,692851,Project Marathwada,प्रोजेक्ट मराठवाड़ा,movie,2016-06-03,0,0,1.16,hi,FALSE
s2239,219049,阳光小兔兔,阳光小兔兔,tv,2016-07-14,0,0,0.0193,zh,FALSE
s2270,403858,Budhia Singh: Born to Run,Budhia Singh: Born to Run,movie,2016-08-05,6.3,15,0.9017,hi,FALSE
s2334,406147,Ordinary People,Pamilya Ordinaryo,movie,2016-08-31,6,17,2.6127,tl,FALSE
s2383,257345,The Darkness,The Darkness,movie,2016-05-13,4.773,630,0.9588,en,FALSE
s2419,407937,Before the Summer Crowds,قبل زحمة الصيف,movie,2016-04-13,6.067,15,0.9156,ar,FALSE
s2448,66434,Dear My Friends,디어 마이 프렌즈,tv,2016-05-13,7.5,14,2.3823,ko,FALSE
s2456,357525,Stolen from the Suburbs,Stolen from the Suburbs,movie,2015-08-30,6.303,33,1.8456,en,FALSE
s2556,699673,Aerials,Aerials,movie,2016-06-16,2.333,3,0.1313,en,FALSE
s2606,422991,Sour Apples,Ekşi Elmalar,movie,2016-10-28,6.963,68,3.9099,tr,FALSE
s2614,419530,Bir Baba Hindu,Bir Baba Hindu,movie,2016-06-21,2.947,19,0.5172,tr,FALSE
s2617,429235,Sister In Law,Görümce,movie,2016-12-01,5.648,44,0.7509,tr,FALSE
s2619,391649,Locksmith’s Debt,Küçük Esnaf,movie,2016-04-08,5.4,51,0.9039,tr,FALSE
s2647,398421,My Stupid Boss,My Stupid Boss,movie,2016-05-19,6.9,17,1.573,id,FALSE
s2678,270487,"Hail, Caesar!","Hail, Caesar!",movie,2016-02-05,5.932,3910,2.1451,en,FALSE
s2734,374173,Kapoor & Sons,कपूर एण्ड सन्स,movie,2016-03-18,6.987,189,2.1174,hi,FALSE
s2755,379441,Greater,Greater,movie,2016-08-26,7.182,110,2.6389,en,FALSE
s2806,434452,XV Beyond the Tryline,XV Beyond the Tryline,movie,2016-12-05,7.5,2,0.7882,en,FALSE
s2840,412188,93 Days,93 Days,movie,2016-04-24,5.731,52,2.8249,en,FALSE
s2860,316021,Frank & Lola,Frank & Lola,movie,2016-12-09,5.598,189,1.8607,en,FALSE
s2862,390777,Ordinary World,Ordinary World,movie,2016-10-14,5.721,95,2.207,en,FALSE
s2879,475943,Couple of Days,Couple of Days,movie,2016-02-05,3.7,3,0.2991,en,FALSE
s2883,412189,The Arbitration,The Arbitration,movie,2016-08-12,6.7,11,1.1482,en,FALSE
s2908,257440,Term Life,Term Life,movie,2016-04-29,5.957,317,3.1655,en,FALSE
s2909,329440,The Forest,The Forest,movie,2016-01-07,5.224,1813,1.7973,en,FALSE
s2957,414455,Chronically Metropolitan,Chronically Metropolitan,movie,2016-06-24,5.05,40,1.7778,en,FALSE
s2973,418798,Gang of the Caribbean,Le Gang des Antillais,movie,2016-11-30,5.2,24,1.197,fr,FALSE
s3085,70983,Rainbow Ruby,레인보우 루비,tv,2016-03-26,6.6,5,5.4571,ko,FALSE
s3128,67084,Cinderella and Four Knights,신데렐라와 네명의 기사,tv,2016-08-12,7.291,117,3.0388,ko,FALSE
s3179,518769,Wives on Strike,Wives on Strike,movie,2016-04-08,0,0,1.2664,en,FALSE
s3197,532406,Lakeeran,Lakeeran,movie,2016-10-21,0,0,0.1041,pa,FALSE
s3212,449479,Kalushi: The Story of Solomon Mahlangu,Kalushi: The Story of Solomon Mahlangu,movie,2017-03-10,5.7,13,1.3617,en,FALSE
s3300,397490,U Turn,ಮಗಳು ಜಾನಕಿ,movie,2016-05-20,6.762,42,0.4909,kn,FALSE
s3312,392553,Minimalism: A Documentary About the Important Things,Minimalism: A Documentary About the Important Things,movie,2015-09-26,6.577,395,1.0656,en,FALSE
s3322,424661,Legends of the Hidden Temple,Legends of the Hidden Temple,movie,2016-11-26,6.663,49,1.4396,en,FALSE
s3359,66393,"Bring It On, Ghost",싸우자 귀신아,tv,2016-07-11,7.86,111,2.7489,ko,FALSE
s3390,334521,Free Fire,Free Fire,movie,2017-03-31,6.263,1182,1.751,en,FALSE
s3417,66082,Another Miss Oh,또 오해영,tv,2016-05-02,8.2,246,2.3361,ko,FALSE
s3448,431339,A Plastic Ocean,A Plastic Ocean,movie,2016-09-22,7.6,83,0.9701,en,FALSE
s3462,64548,Cheese in the Trap,치즈인더트랩,tv,2016-01-04,6.9,77,1.6953,ko,FALSE
s3474,67391,The K2,더케이투,tv,2016-09-23,7.694,163,6.4341,ko,FALSE
s3537,476291,Saawan,ساون‎,movie,2016-07-01,7.4,5,0.8267,ur,FALSE
s3561,427883,Drink Drank Drunk,3條友飲醉走,movie,2016-11-24,2,2,1.8544,cn,FALSE
s3618,383567,Theo Von: No Offense,Theo Von: No Offense,movie,2016-02-26,6.241,27,0.2462,en,FALSE
s3623,415735,Sebastian Maniscalco: Why Would You Do That?,Sebastian Maniscalco: Why Would You Do That?,movie,2016-10-01,7.4,32,1.0759,en,FALSE
s3684,408803,Cristina,Cristina,movie,2016-08-05,8.2,10,2.2945,en,FALSE
s3774,378064,A Silent Voice: The Movie,映画 聲の形,movie,2016-09-17,8.386,4278,8.1902,ja,FALSE
s3811,438592,Born in Syria,Nacido en Siria,movie,2016-11-06,7.2,19,0.1961,es,FALSE
s3840,68358,The Princess Weiyoung,锦绣未央,tv,2016-11-11,7.5,32,3.6836,zh,FALSE
s3845,71264,Bibik Bibikku,Bibik Bibikku,tv,2016-06-06,2,1,0.2865,ms,FALSE
s3851,109336,记忆中的菜单,记忆中的菜单,tv,2016-01-26,7,1,0.1003,zh,FALSE
s3852,121388,Unchained fate,回盼,tv,2016-10-07,0,0,0.4565,zh,FALSE
s3919,393430,Shortcut Safari,Shortcut Safari,movie,2016-04-18,5,1,1.8601,hi,FALSE
s3955,412190,Love O2O,微微一笑很傾城,movie,2016-08-12,6.6,57,1.1467,zh,FALSE
s3992,428361,The Super Parental Guardians,The Super Parental Guardians,movie,2016-11-30,5.5,4,0.4621,tl,FALSE
s3993,421060,The Third Party,The Third Party,movie,2016-10-13,5.6,7,1.4339,tl,FALSE
s3994,426461,The Unmarried Wife,The Unmarried Wife,movie,2016-11-16,5,3,0.2461,tl,FALSE
s4019,415800,Barcelona: A Love Untold,Barcelona: A Love Untold,movie,2016-09-14,6.1,18,1.7832,tl,FALSE
s4020,377911,Everything About Her,Everything About Her,movie,2016-01-27,8.2,9,0.8164,tl,FALSE
s4043,64513,American Crime Story,American Crime Story,tv,2016-02-02,7.561,1012,8.6254,en,FALSE
s4044,66357,Secret City,Secret City,tv,2016-06-05,6.542,120,3.4842,en,FALSE
s4084,429784,Bert Kreischer: The Machine,Bert Kreischer: The Machine,movie,2016-11-11,7.7,26,0.2264,en,FALSE
s4136,390603,14 Minutes from Earth,14 Minutes from Earth,movie,2016-04-20,5.7,6,0.0168,en,FALSE
s4160,403608,Rudy Habibie,Rudy Habibie,movie,2016-06-30,7.6,9,4.3966,id,FALSE
s4187,600023,Abdullah : The Final Witness,Abdullah : The Final Witness,movie,2016-10-28,8,2,0.6409,ur,FALSE
s4195,416497,The Doll,The Doll,movie,2016-10-27,5.2,56,2.6248,id,FALSE
s4197,108766,La Grande Chaumière Violette,紫色大稻埕,tv,2016-03-04,0,0,0.6334,zh,FALSE
s4237,424080,Mexicanos de bronce,Mexicanos de bronce,movie,2016-10-23,5.8,5,0.0071,es,FALSE
s4241,744395,Sam Kinison: The Scream Continues,Sam Kinison: The Scream Continues,movie,2016-01-01,7,1,0.3632,en,FALSE
s4273,67511,Love At Seventeen,我和我的十七歲,tv,2016-04-16,7.6,5,0.6554,zh,FALSE
s4343,411268,Line Walker,使徒行者,movie,2016-08-11,6.4,70,2.2068,cn,FALSE
s4381,68878,La Doña,La Doña,tv,2016-11-29,7.4,631,4.9,es,FALSE
s4382,67230,Silvana Sin Lana,Silvana Sin Lana,tv,2016-07-19,7.704,253,1.7828,es,FALSE
s4464,412210,Vaya,Vaya,movie,2017-10-27,6.7,6,0.1134,en,FALSE
s4500,367195,S Storm,S風暴,movie,2016-09-14,5.7,28,3.5404,cn,FALSE
s4557,415524,25 Kille,25 ਕਿੱਲੇ,movie,2016-08-25,6,1,0.1326,pa,FALSE
s4561,411462,Bathinda Express,Bathinda Express,movie,2016-04-08,5.5,2,0.9559,hi,FALSE
s4582,219572,Police Story: Lockdown,警察故事2013,movie,2013-12-24,6.2,393,3.0008,zh,FALSE
s4586,466391,Motor Mitraan Di,Motor Mitraan Di,movie,2016-12-30,7,1,0.4945,pa,FALSE
s4596,424691,Needhi Singh,Needhi Singh,movie,2016-07-22,4.5,2,0.0496,en,FALSE
s4605,66232,Strong,Strong,tv,2016-04-13,7.5,2,0.192,en,FALSE
s4610,414957,Tiger,Tiger,movie,2016-09-09,4,2,2.6766,pa,FALSE
s4616,421334,Zindagi Kitni Haseen Hay,زندگی کتنی حسین ہے,movie,2016-09-13,7.7,3,1.5355,ur,FALSE
s4714,391629,Baaghi,बाघी,movie,2016-04-29,6.396,139,2.4437,hi,FALSE
s4723,376047,Fitoor,Fitoor,movie,2016-02-12,5.5,56,3.0351,hi,FALSE
s4731,402672,Mohenjo Daro,मोहेंजो डरो,movie,2016-08-11,6.1,85,1.8997,hi,FALSE
s4820,340027,Brain on Fire,Brain on Fire,movie,2017-02-22,7.022,1412,2.0992,en,FALSE
s4898,686175,Pocoyo Special Sports,Pocoyo Special Sports,movie,2016-01-01,0,0,0.0327,en,FALSE
s4899,79888,Simon,Simon,tv,2016-12-17,7.9,10,2.6054,fr,FALSE
s4900,1327190,Straight Stuntin Chronicles: Volume 4 - Sometimes the Queen Is King,Straight Stuntin Chronicles: Volume 4 - Sometimes the Queen Is King,movie,2016-10-05,0,0,0.6882,en,FALSE
s4911,66246,Nine Songs of the Moving Heavens,天行九歌,tv,2016-03-10,7.8,11,1.5775,zh,FALSE
s4914,121374,trio and a bed,三个女仔一张床,tv,2016-02-01,0,0,0.5088,zh,FALSE
s4954,401674,Métro,Métro,movie,2016-06-03,0,0,0.0609,fr,FALSE
s4970,434376,Birdshot,Birdshot,movie,2017-08-16,6.3,31,4.386,tl,FALSE
s4972,411038,Layla M.,Layla M.,movie,2016-11-17,6.555,55,3.9702,ar,FALSE
s4983,378108,In This Corner of the World,この世界の片隅に,movie,2016-11-12,7.907,606,2.8871000000000002,ja,FALSE
s4984,417015,I Love You: A Divorce Comedy,Jag älskar dig - en skilsmässokomedi,movie,2016-09-30,4.667,12,1.4384,sv,FALSE
s4985,71688,Grand Hotel,جراند اوتيل,tv,2016-05-01,7.35,20,1.5471,ar,FALSE
s5012,415914,Schubert in Love,Schubert in Love,movie,2016-12-08,5.1,22,0.5118,de,FALSE
s5027,69051,Best Lover,最佳情侣,tv,2016-11-14,7,10,0.6787,zh,FALSE
s5058,67046,One of Us,One of Us,tv,2016-08-23,6.554,92,1.8766,en,FALSE
s5090,281524,Tundukkan Playboy Itu,Tundukkan Playboy Itu,tv,2016-02-17,0,0,0.3289,ms,FALSE
s5092,301804,Before I Wake,Before I Wake,movie,2016-04-07,6.493,1933,1.7754,en,FALSE
s5117,392734,Jeremiah Tower: The Last Magnificent,Jeremiah Tower: The Last Magnificent,movie,2016-07-29,6.4,5,1.1165,en,FALSE
s5147,413780,The Worthy,المختارون,movie,2016-10-08,4.925,87,0.6308,ar,FALSE
s5182,408245,The Journey Is the Destination,The Journey Is the Destination,movie,2016-09-09,6.426,34,1.3528,en,FALSE
s5188,436827,Getaway Plan,Plan de fuga,movie,2017-04-28,5.532,94,0.8953,es,FALSE
s5189,476794,Hajwala: The Missing Engine,هجولة,movie,2016-09-29,5.8,6,0.3449,ar,FALSE
s5190,423516,Pettson and Findus: The Best Christmas Ever,Pettersson und Findus - Das schönste Weihnachten überhaupt,movie,2016-11-03,5.2,18,1.3486,de,FALSE
s5198,411011,The B-Side: Elsa Dorfman's Portrait Photography,The B-Side: Elsa Dorfman's Portrait Photography,movie,2017-06-30,6.8,23,0.3775,en,FALSE
s5203,364223,Strange Weather,Strange Weather,movie,2016-09-12,5.8,58,3.3751,en,FALSE
s5216,65352,My Son-In-Law's Woman,내 사위의 여자,tv,2016-01-04,6,2,1.1662,ko,FALSE
s5223,413845,Blessed Benefit,إنشالله إستفدت,movie,2017-08-17,6,14,0.5199,ar,FALSE
s5224,412200,Clair Obscur,Tereddüt,movie,2017-12-07,5.607,42,5.7554,tr,FALSE
s5229,382750,Barakah Meets Barakah,بركة يقابل بركة,movie,2016-02-15,6.3,36,0.1623,ar,FALSE
s5237,67667,Beyblade Burst,ベイブレードバースト,tv,2016-04-04,8.3,333,8.8123,ja,FALSE
s5240,412489,Franca: Chaos and Creation,Franca: Chaos and Creation,movie,2016-09-02,7.4,26,0.6695,en,FALSE
s5242,422229,Ghost Patrol,Ghost Patrol,movie,2016-10-23,4.094,16,3.7236,en,FALSE
s5244,73811,Noddy: Toyland Detective,"Noddy, Toyland Detective",tv,2016-10-10,7,2,1.5102,en,FALSE
s5249,377690,The Lion Woman,Løvekvinnen,movie,2016-08-26,6.8,128,2.4756,no,FALSE
s5268,316154,The Bad Batch,The Bad Batch,movie,2017-06-23,5.3,1131,2.2642,en,FALSE
s5283,317560,Carrie Pilby,Carrie Pilby,movie,2017-03-31,6.83,439,3.7951,en,FALSE
s5285,67134,No Tomorrow,No Tomorrow,tv,2016-10-04,6.194,54,1.2502,en,FALSE
s5287,66894,Frequency,Frequency,tv,2016-10-05,7.152,250,3.2112,en,FALSE
s5307,442133,Offline: Are You Ready for the Next Level?,Offline - Das Leben ist kein Bonuslevel,movie,2016-01-19,5.5,84,0.3335,de,FALSE
s5309,416148,Rocco,Rocco,movie,2016-11-30,5.525,179,8.2798,fr,FALSE
s5311,408537,The Distinguished Citizen,El ciudadano ilustre,movie,2016-09-08,7.26,271,1.6474,es,FALSE
s5312,366644,The Guardian Brothers,小门神,movie,2015-06-25,5.919,148,2.1042,zh,FALSE
s5315,456705,All About Asado,Todo sobre el asado,movie,2016-09-25,6.7,24,1.6399,es,FALSE
s5317,367147,Buster's Mal Heart,Buster's Mal Heart,movie,2017-05-28,6.1,302,1.4726,en,FALSE
s5342,413658,The Warriors Gate,The Warriors Gate,movie,2016-11-18,6.592,364,2.3602,en,FALSE
s5349,81900,Close Your Eyes Before It's Dark,植劇場：天黑請閉眼,tv,2016-12-30,6.7,12,0.7862,zh,FALSE
s5352,412202,Handsome Devil,Handsome Devil,movie,2017-02-15,7.047,686,5.1907,en,FALSE
s5353,81898,"Have You Ever Fallen in Love, Miss Jiang?",姜老師，妳談過戀愛嗎？,tv,2016-11-18,2,2,0.4978,zh,FALSE
s5354,370765,Jessica Darling's It List,Jessica Darling's It List,movie,2016-06-21,5.8,135,1.6284,en,FALSE
s5355,69924,Life Plan A and B,荼蘼,tv,2016-10-07,6.5,4,2.2823,zh,FALSE
s5357,81899,Love Storm,戀愛沙塵暴,tv,2016-08-19,7.8,6,0.8749,zh,FALSE
s5359,311764,Opening Night,Opening Night,movie,2016-06-03,5.663,83,3.2057,en,FALSE
s5360,396289,Raising the Bar,Raising the Bar,movie,2017-03-09,6.415,177,1.6036,en,FALSE
s5362,408544,The Blind Christ,El Cristo ciego,movie,2016-09-01,5.232,28,1.5946,es,FALSE
s5371,411020,I Called Him Morgan,I Called Him Morgan,movie,2016-09-05,7.2,49,1.3952,en,FALSE
s5389,66047,Vanished 46,46: Yok Olan,tv,2016-03-27,7.1,24,0.9335,tr,FALSE
s5396,65566,Intersection,Kördüğüm,tv,2016-01-07,5.8,35,3.8313,tr,FALSE
s5403,411088,The Invisible Guest,Contratiempo,movie,2017-01-06,8.083,4809,6.3097,es,FALSE
s5405,81024,The Truth Seekers,真探,tv,2016-04-28,2,1,0.3445,zh,FALSE
s5412,366499,Zip & Zap and the Captain's Island,Zipi y Zape y la isla del capitán,movie,2016-07-29,6.1,65,1.9758,es,FALSE
s5421,360814,Dangal,दंगल,movie,2016-12-21,7.893,1084,4.7532,hi,FALSE
s5426,80063,Aquarium Girl,水族館ガール,tv,2016-06-17,0,0,0.382,ja,FALSE
s5434,67740,28 Faces of the Moon,28개의 달,tv,2016-06-16,5.3,3,0.2253,ko,FALSE
s5435,83011,Magic Cellphone,마법의 핸드폰,tv,2016-07-13,4.2,4,0.7775,ko,FALSE
s5437,65791,My Little Baby,마이 리틀 베이비,tv,2016-03-05,5.731,13,1.989,ko,FALSE
s5439,84569,Under the Black Moonlight,검은 달빛 아래서,tv,2016-05-24,3.3,3,0.5795,ko,FALSE
s5443,403605,Headshot,Headshot,movie,2016-09-24,6.446,469,3.0833,id,FALSE
s5444,403357,1898: Our Last Men in the Philippines,1898. Los últimos de Filipinas,movie,2016-12-02,6.5,174,1.9408,es,FALSE
s5445,65251,Crashing,Crashing,tv,2016-01-11,7.114,223,1.7859,en,FALSE
s5450,408272,Catfight,Catfight,movie,2016-09-09,5.517,202,3.5226,en,FALSE
s5454,390407,Little Boxes,Little Boxes,movie,2017-04-14,6.1,64,2.2775,en,FALSE
s5464,361777,Smoke & Mirrors,El hombre de las mil caras,movie,2016-09-23,6.5,252,1.6371,es,FALSE
s5466,80916,The Dream Job,绝世好工,tv,2016-06-28,0,0,0.4878,zh,FALSE
s5475,415132,Ares,Arès,movie,2016-11-23,6.094,342,4.8361,fr,FALSE
s5484,371447,Lovesong,Lovesong,movie,2017-02-17,5.7,195,3.7075,en,FALSE
s5487,376972,The Devil's Mistress,Lída Baarová,movie,2016-01-21,6,66,3.0306,cs,FALSE
s5488,406992,Wild Oats,Wild Oats,movie,2016-09-22,6.2,94,4.1139,en,FALSE
s5499,396865,A Yellow Bird,A Yellow Bird,movie,2016-05-18,5.5,13,1.3257,ta,FALSE
s5502,398920,He Even Has Your Eyes,Il a déjà tes yeux,movie,2017-01-18,6,517,1.4108,fr,FALSE
s5503,395763,In the Shadow of Iris,Iris,movie,2016-11-16,5.857,258,3.7186,fr,FALSE
s5507,410207,Mostly Sunny,Mostly Sunny,movie,2017-01-13,6.192,26,2.3309,en,FALSE
s5508,348555,The Next Skin,La propera pell,movie,2016-10-21,5.713,68,1.3447,ca,FALSE
s5516,413543,Dear Zindagi,Dear Zindagi,movie,2016-11-23,7.043,246,2.6437,hi,FALSE
s5517,382883,Shepherds and Butchers,Shepherds and Butchers,movie,2017-05-12,6.3,75,0.9257,en,FALSE
s5518,404791,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,Hundraettåringen som smet från notan och försvann,movie,2016-12-25,6.443,200,0.9624,sv,FALSE
s5520,66988,Fangbone!,Fangbone!,tv,2016-03-29,5.8,9,1.4995,en,FALSE
s5529,369860,Bibi & Tina: Girls vs. Boys,Bibi & Tina - Mädchen gegen Jungs,movie,2016-01-21,6.3,64,1.1464,de,FALSE
s5531,412196,The Wedding Party,The Wedding Party,movie,2016-12-16,5.3,19,2.2818,en,FALSE
s5532,389088,Arctic Heart,Le secret des banquises,movie,2016-06-22,4.8,81,2.1234,fr,FALSE
s5533,381707,Our Lovers,Nuestros amantes,movie,2016-02-08,7.2,252,3.6785,es,FALSE
s5535,387585,Macho,Macho,movie,2016-11-11,5.874,95,2.8709,es,FALSE
s5536,339927,Kevin Hart: What Now?,Kevin Hart: What Now?,movie,2016-10-14,6.457,257,1.2108,en,FALSE
s5538,69467,The Miracle,더 미라클,tv,2016-12-12,5.4,16,1.4787,ko,FALSE
s5540,430161,The Lighthouse of the Orcas,El faro de las orcas,movie,2016-12-16,7,210,1.3019,es,FALSE
s5544,428327,Couples Counseling,O Amor no Divã,movie,2016-12-08,6.6,15,1.735,pt,FALSE
s5552,390341,The Tenth Man,El rey del Once,movie,2016-02-11,5.182,33,0.6817,es,FALSE
s5553,364615,Toro,Toro,movie,2016-04-22,6,162,2.3746,es,FALSE
s5561,403579,The C Word,The C Word,movie,2016-07-28,6.8,33,1.8988,en,FALSE
s5565,413579,Best Worst Thing That Ever Could Have Happened...,Best Worst Thing That Ever Could Have Happened...,movie,2016-11-18,7.5,19,1.0868,en,FALSE
s5569,1080713,Pandora,Pandora,movie,2016-06-21,9,1,0.0379,ko,FALSE
s5574,378441,Notes on Blindness,Notes on Blindness,movie,2016-07-01,6.986,69,1.4866,en,FALSE
s5576,67528,Cheer Squad,Cheer Squad,tv,2016-08-23,7.8,9,0.1893,en,FALSE
s5578,402693,100 Meters,100 metros,movie,2016-11-04,7.4,299,2.2475,es,FALSE
s5581,69067,One More Time,헤어진 다음날,tv,2016-10-26,6.729,24,1.0258,ko,FALSE
s5585,447842,Nila,நிலா,movie,2016-09-22,7.9,8,0.9304,ta,FALSE
s5586,92930,Tong: Memories,통: 메모리즈,tv,2016-07-22,4.3,7,0.784,ko,FALSE
s5588,426558,Force 2,फोर्स २,movie,2016-11-18,6.7,44,2.6369,hi,FALSE
s5593,68945,The Sound of Your Heart,마음의 소리,tv,2016-11-07,7.804,28,2.0389,ko,FALSE
s5596,403509,Boy Missing,Secuestro,movie,2016-08-19,6.485,269,4.4236,es,FALSE
s5597,444246,Growing Up Wild,Growing Up Wild,movie,2016-12-08,7.2,25,0.1363,en,FALSE
s5598,360365,Tini: The New Life of Violetta,Tini: El gran cambio de Violetta,movie,2016-05-04,7.316,397,1.8792,es,FALSE
s5600,376873,Rocky Handsome,रॉकी हैंडसम,movie,2016-03-25,6.2,70,1.982,hi,FALSE
s5602,67842,Nightmare Teacher,악몽선생,tv,2016-03-14,7.726,31,1.4433,ko,FALSE
s5604,66660,Hibana: Spark,火花,tv,2016-06-02,8.286,28,1.3862,ja,FALSE
s5605,411638,The Fury of a Patient Man,Tarde para la ira,movie,2016-09-09,6.6,446,1.7261,es,FALSE
s5609,68410,White Nights,불야성,tv,2016-11-21,7.1,17,1.2934,ko,FALSE
s5611,339792,David Brent: Life on the Road,David Brent: Life on the Road,movie,2016-08-19,6.1,384,1.3175,en,FALSE
s5620,375872,Heroes Wanted,Cuerpo de élite,movie,2016-08-26,5.085,158,1.6522,es,FALSE
s5621,410970,The Reconquest,La reconquista,movie,2016-09-30,6.025,40,4.7785,es,FALSE
s5625,396920,Journey to Greenland,Le voyage au Groenland,movie,2016-11-30,6.1,33,2.6032,fr,FALSE
s5627,413388,The Silence of the Sky,O Silêncio do Céu,movie,2016-09-22,6.4,70,0.6637,pt,FALSE
s5630,385218,Pink,Pink... El rosa no es como lo pintan,movie,2016-03-04,5.2,11,0.8779,es,FALSE
s5637,424988,Casablancas: The Man Who Loved Women,"Casablancas, l'homme qui aimait les femmes",movie,2016-06-29,5.3,8,0.3851,fr,FALSE
s5642,375012,Under the Shadow,زیر سایه,movie,2016-09-30,6.5,703,2.3926,fa,FALSE
s5645,395925,Rampage: President Down,Rampage: President Down,movie,2016-08-26,5.26,146,1.844,en,FALSE
s5646,422153,Hulk: Where Monsters Dwell,Hulk: Where Monsters Dwell,movie,2016-10-21,6.6,88,1.5644,en,FALSE
s5648,408522,Autohead,Autohead,movie,2016-10-27,5.6,9,1.1665,hi,FALSE
s5652,398535,Udta Punjab,उड़ता पंजाब,movie,2016-06-17,7.21,155,1.7474,hi,FALSE
s5653,272820,Mr. Pig,Sr. Pig,movie,2016-07-22,6,51,2.9998,es,FALSE
s5654,69850,My Runway,마이 런웨이,tv,2016-12-30,7.337,95,0.896,ko,FALSE
s5655,65292,Ajin,亜人,tv,2016-01-16,8,330,4.8151,ja,FALSE
s5656,69273,Chasing Cameron,Chasing Cameron,tv,2016-12-27,4.6,7,0.7832,en,FALSE
s5657,387805,7:19,7:19,movie,2016-09-16,6.5,54,1.4419,es,FALSE
s5658,394689,Garfunkel and Oates: Trying to be Special,Garfunkel and Oates: Trying to be Special,movie,2016-05-05,7.2,37,1.5223,en,FALSE
s5662,397717,Barry,Barry,movie,2016-09-10,5.7,200,3.7868,en,FALSE
